5.86	322.08158	358.64979	145.25405	322.0408	358.43246	144.73079
5.88	322.08158	360.05626	145.03689	322.33541	358.60475	144.70243
5.9	322.08158	358.64979	144.69658	322.63317	358.7557	144.6492
5.92	323.48805	358.64979	144.23797	322.93612	358.89714	144.58071
5.94	323.48805	358.64979	145.06678	323.24376	359.04194	144.50686
5.96	323.48805	358.64979	144.35124	323.55813	359.20099	144.43651
5.98	323.48805	358.64979	143.56961	323.88318	359.38204	144.38093
6	323.48805	358.64979	145.05793	324.22232	359.58838	144.35061
6.02	324.89451	360.05626	142.62788	324.57577	359.81744	144.35255
6.04	324.89451	360.05626	143.10138	324.93974	360.06098	144.39413
6.06	324.89451	360.05626	144.13727	325.31109	360.31077	144.47277
6.08	324.89451	360.05626	146.33013	325.68632	360.55855	144.57625
6.1	326.30098	361.46273	145.08927	326.05859	360.794	144.69117
6.12	326.30098	361.46273	144.42357	326.41661	361.00472	144.81359
6.14	327.70745	361.46273	143.96681	326.74917	361.18177	144.94346
6.16	327.70745	361.46273	144.89258	327.04605	361.31994	145.07793
6.18	327.70745	361.46273	144.80829	327.30287	361.41631	145.20815
6.2	327.70745	361.46273	147.0713	327.52056	361.46916	145.32245
6.22	327.70745	361.46273	146.66986	327.70337	361.4772	145.40912
6.24	329.11392	362.8692	145.47993	327.85706	361.43914	145.46692
6.26	327.70745	361.46273	146.19228	327.98935	361.35551	145.50366
6.28	327.70745	361.46273	144.16446	328.1143	361.2346	145.52982
6.3	327.70745	361.46273	144.53345	328.24557	361.08745	145.55776
6.32	327.70745	361.46273	144.93241	328.39359	360.927	145.5921
6.34	327.70745	360.05626	146.11514	328.56444	360.76916	145.62933
6.36	329.11392	360.05626	145.33752	328.7587	360.63228	145.66167
6.38	329.11392	360.05626	145.33495	328.97194	360.53084	145.68265
6.4	329.11392	360.05626	146.28401	329.20069	360.47467	145.68424
6.42	329.11392	360.05626	146.74864	329.44255	360.46976	145.65695
6.44	330.52039	360.05626	145.1119	329.69445	360.51868	145.59544
6.46	330.52039	360.05626	144.15101	329.95255	360.62061	145.50036
6.48	330.52039	360.05626	145.80637	330.21769	360.77099	145.36945
6.5	330.52039	361.46273	146.49556	330.49529	360.96066	145.19318
6.52	330.52039	361.46273	146.18281	330.79313	361.1766	144.96429
6.54	330.52039	361.46273	145.01111	331.11921	361.40785	144.68467
6.56	330.52039	361.46273	145.32949	331.47926	361.64575	144.36488
6.58	331.92686	361.46273	142.11018	331.87421	361.88207	144.02011
6.6	331.92686	362.8692	142.94788	332.29916	362.1071	143.66858
6.62	333.33333	362.8692	142.52539	332.7477	362.30969	143.31868
6.64	333.33333	362.8692	143.28769	333.21229	362.4829	142.97133
6.66	333.33333	362.8692	143.7467	333.68818	362.62435	142.62271
6.68	334.7398	362.8692	141.88624	334.17156	362.73475	142.27111
6.7	334.7398	362.8692	141.60255	334.65768	362.81683	141.92072
6.72	334.7398	362.8692	141.46083	335.14441	362.87443	141.57477
6.74	336.14627	362.8692	141.14778	335.6303	362.91182	141.23411
6.76	336.14627	362.8692	140.4	336.11256	362.93328	140.89844
6.78	336.14627	362.8692	140.59348	336.5906	362.94277	140.56621
6.8	337.55274	362.8692	140.81543	337.06417	362.94373	140.23312
6.82	337.55274	362.8692	139.10733	337.53129	362.93906	139.89512
6.84	337.55274	362.8692	139.73808	337.99207	362.93103	139.55026
6.86	338.95921	362.8692	140.03377	338.44676	362.92138	139.19341
6.88	338.95921	362.8692	138.48329	338.894	362.91137	138.82053
6.9	338.95921	362.8692	138.64195	339.33466	362.90182	138.43183
6.92	340.36568	362.8692	138.90054	339.77015	362.89321	138.02715
6.94	340.36568	362.8692	137.96623	340.20073	362.88579	137.60814
6.96	340.36568	362.8692	136.57818	340.62957	362.87958	137.18187
6.98	340.36568	362.8692	137.7211	341.06118	362.87449	136.7577
7	341.77215	362.8692	134.98951	341.49793	362.87033	136.34348
7.02	341.77215	362.8692	134.82531	341.9385	362.86688	135.94965
7.04	341.77215	362.8692	135.89217	342.3819	362.8639	135.57916
7.06	343.17862	362.8692	134.11187	342.82579	362.86117	135.22763
7.08	343.17862	362.8692	134.87692	343.26484	362.85851	134.88934
7.1	344.58509	362.8692	135.2	343.69467	362.85582	134.55304
7.12	344.58509	362.8692	134.14968	344.11209	362.85307	134.20677
7.14	344.58509	362.8692	133.90564	344.51918	362.85033	133.84194
7.16	344.58509	362.8692	134.15671	344.92181	362.84781	133.45059
7.18	344.58509	362.8692	133.38251	345.32638	362.84588	133.02598
7.2	345.99156	362.8692	132.99831	345.7366	362.84507	132.56569
7.22	345.99156	362.8692	133.09572	346.15211	362.84608	132.0707
7.24	345.99156	362.8692	132.43742	346.57273	362.84983	131.54615
7.26	347.39803	362.8692	129.88654	346.99698	362.85739	131.00439
7.28	347.39803	362.8692	131.45662	347.42058	362.87001	130.46242
7.3	347.39803	362.8692	128.89091	347.84062	362.88901	129.93377
7.32	348.8045	362.8692	128.57151	348.254	362.9157	129.43441
7.34	348.8045	362.8692	128.39053	348.65595	362.95121	128.97491
7.36	348.8045	362.8692	127.5955	349.04427	362.99631	128.55908
7.4	350.21097	362.8692	128.80769	349.77486	363.11482	127.8456
7.42	350.21097	362.8692	127.36721	350.11322	363.18634	127.53266
7.44	350.21097	362.8692	128.11938	350.43364	363.26272	127.24362
7.46	350.21097	362.8692	126.21311	350.73755	363.33848	126.97732
7.48	351.61744	364.27567	126.69045	351.02462	363.40501	126.73599
