# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=False, tbm=True, rbm=True
3.62	5.100385e+01	-1.977464e+01	1.468274e+01	5.663932e+01
3.64	5.117928e+01	-1.976668e+01	1.508623e+01	5.690022e+01
3.66	5.147383e+01	-1.996582e+01	1.537637e+01	5.731162e+01
3.68	5.158268e+01	-1.998226e+01	1.571367e+01	5.750638e+01
3.70	5.177118e+01	-1.997244e+01	1.602883e+01	5.775878e+01
3.72	5.192432e+01	-2.005622e+01	1.654833e+01	5.807094e+01
3.74	5.206088e+01	-2.004406e+01	1.705724e+01	5.833566e+01
3.76	5.229332e+01	-1.988163e+01	1.742455e+01	5.859595e+01
3.78	5.259511e+01	-1.991785e+01	1.780948e+01	5.899274e+01
3.80	5.265944e+01	-2.014076e+01	1.798094e+01	5.917754e+01
3.82	5.278995e+01	-2.010505e+01	1.828239e+01	5.937371e+01
3.84	5.278379e+01	-2.007491e+01	1.863824e+01	5.946861e+01
3.86	5.300026e+01	-2.037111e+01	1.890425e+01	5.984464e+01
3.88	5.314250e+01	-2.047130e+01	1.926132e+01	6.011820e+01
3.90	5.311166e+01	-2.053363e+01	1.958821e+01	6.021774e+01
3.92	5.318873e+01	-2.076266e+01	2.001201e+01	6.050297e+01
3.94	5.338261e+01	-2.083847e+01	2.063983e+01	6.090934e+01
3.96	5.374269e+01	-2.098069e+01	2.085789e+01	6.134752e+01
3.98	5.384854e+01	-2.119583e+01	2.122112e+01	6.163817e+01
4.00	5.378315e+01	-2.137843e+01	2.154002e+01	6.175465e+01
4.02	5.401690e+01	-2.159191e+01	2.172640e+01	6.209728e+01
4.04	5.410669e+01	-2.172691e+01	2.191422e+01	6.228824e+01
4.06	5.418492e+01	-2.199016e+01	2.229945e+01	6.258465e+01
4.08	5.430169e+01	-2.231056e+01	2.260844e+01	6.290927e+01
4.10	5.436921e+01	-2.261155e+01	2.278904e+01	6.313979e+01
4.12	5.448962e+01	-2.278510e+01	2.318158e+01	6.344813e+01
4.14	5.479385e+01	-2.285803e+01	2.349026e+01	6.384864e+01
4.16	5.497710e+01	-2.294927e+01	2.374154e+01	6.413121e+01
4.18	5.528377e+01	-2.309355e+01	2.411932e+01	6.458598e+01
4.20	5.544436e+01	-2.318733e+01	2.440517e+01	6.486403e+01
4.22	5.563186e+01	-2.350446e+01	2.459192e+01	6.520832e+01
4.24	5.589759e+01	-2.360209e+01	2.491451e+01	6.559217e+01
4.26	5.592539e+01	-2.390749e+01	2.513649e+01	6.581080e+01
4.28	5.621344e+01	-2.421068e+01	2.537102e+01	6.625554e+01
4.30	5.639834e+01	-2.430134e+01	2.575295e+01	6.659236e+01
4.32	5.656295e+01	-2.425731e+01	2.611894e+01	6.685793e+01
4.34	5.659378e+01	-2.444953e+01	2.659084e+01	6.713947e+01
4.36	5.677047e+01	-2.448363e+01	2.676806e+01	6.737109e+01
4.38	5.688678e+01	-2.462509e+01	2.719921e+01	6.769268e+01
4.40	5.700666e+01	-2.471170e+01	2.753036e+01	6.795843e+01
4.42	5.700737e+01	-2.483091e+01	2.782760e+01	6.812334e+01
4.44	5.719361e+01	-2.498420e+01	2.813246e+01	6.845987e+01
4.46	5.718207e+01	-2.518526e+01	2.861829e+01	6.872476e+01
4.48	5.747442e+01	-2.531579e+01	2.914201e+01	6.923478e+01
4.50	5.750064e+01	-2.547071e+01	2.941540e+01	6.942871e+01
4.52	5.768110e+01	-2.564851e+01	2.985954e+01	6.983228e+01
4.54	5.789084e+01	-2.566527e+01	3.013953e+01	7.013164e+01
4.56	5.803572e+01	-2.568867e+01	3.054005e+01	7.043257e+01
4.58	5.824017e+01	-2.570394e+01	3.075074e+01	7.069808e+01
4.60	5.847190e+01	-2.566685e+01	3.122680e+01	7.108349e+01
4.62	5.859320e+01	-2.571629e+01	3.161877e+01	7.137393e+01
4.64	5.872691e+01	-2.577193e+01	3.193990e+01	7.164635e+01
4.66	5.865297e+01	-2.600439e+01	3.214782e+01	7.176267e+01
4.68	5.886215e+01	-2.619837e+01	3.238115e+01	7.210857e+01
4.70	5.886140e+01	-2.639650e+01	3.283738e+01	7.238600e+01
4.72	5.883730e+01	-2.649562e+01	3.319734e+01	7.256658e+01
4.74	5.896779e+01	-2.669767e+01	3.341949e+01	7.284798e+01
4.76	5.907077e+01	-2.670924e+01	3.369566e+01	7.306255e+01
4.78	5.918151e+01	-2.679369e+01	3.418153e+01	7.340797e+01
4.80	5.919828e+01	-2.698968e+01	3.446850e+01	7.362715e+01
4.82	5.936048e+01	-2.715491e+01	3.472946e+01	7.394046e+01
4.84	5.938963e+01	-2.732148e+01	3.499378e+01	7.414955e+01
4.86	5.946258e+01	-2.725046e+01	3.519263e+01	7.427589e+01
4.88	5.955512e+01	-2.735665e+01	3.537084e+01	7.447345e+01
4.90	5.973015e+01	-2.737436e+01	3.585329e+01	7.484988e+01
4.92	5.984420e+01	-2.758039e+01	3.622741e+01	7.519595e+01
4.94	5.973400e+01	-2.755146e+01	3.676319e+01	7.535759e+01
4.96	5.979427e+01	-2.755660e+01	3.710716e+01	7.557554e+01
4.98	5.971033e+01	-2.771223e+01	3.744142e+01	7.573078e+01
5.00	5.986786e+01	-2.774913e+01	3.787723e+01	7.608455e+01
5.02	5.997888e+01	-2.778625e+01	3.822662e+01	7.635978e+01
5.04	6.010583e+01	-2.787078e+01	3.858332e+01	7.666919e+01
5.06	6.041926e+01	-2.797441e+01	3.901485e+01	7.717003e+01
5.08	6.029691e+01	-2.805197e+01	3.939227e+01	7.729412e+01
